,name,coordinate,population,results_json,results_len
0,Arran Quay A,"53.358333,-6.274167",3861,"{'html_attributions': [], 'results': [{'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.3585165, 'lng': -6.273058799999998}, 'viewport': {'northeast': {'lat': 53.3598888302915, 'lng': -6.271822619708498}, 'southwest': {'lat': 53.3571908697085, 'lng': -6.274520580291503}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet', 'name': 'The Back Page', 'opening_hours': {'open_now': True}, 'photos': [{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106185051393773868665"">The Back Page</a>'], 'photo_reference': 'Aaw_FcKypqwW2qau3q7htOoAkgOivMir0Xmucsk_aUjXoVhHFJFaFO3EMRpYVpCPubhVh8QliUxz5695jPaHD03XaK7gHgXn8fKl6_gSD5p8HgqYmaRzoQwt261CpCn6rEHgimiBTLw-5BkWG2kmFLQFpl57vbGVW1i2XmCbTavrzro5IsdG', 'width': 1080}], 'place_id': 'ChIJ992An9UNZ0gRTRDrApTRN1w', 'plus_code': {'compound_code': '9P5G+CQ Phibsborough, Dublin, Ireland', 'global_code': '9C5M9P5G+CQ'}, 'price_level': 2, 'rating': 4.4, 'reference': 'ChIJ992An9UNZ0gRTRDrApTRN1w', 'scope': 'GOOGLE', 'types': ['meal_delivery', 'cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 2189, 'vicinity': '199 Phibsborough Road, Phibsborough, Dublin 7'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.3595315, 'lng': -6.272934099999999}, 'viewport': {'northeast': {'lat': 53.3608656802915, 'lng': -6.271506319708497}, 'southwest': {'lat': 53.3581677197085, 'lng': -6.274204280291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Hidden Dojo Asian Street Food', 'opening_hours': {'open_now': True}, 'photos': [{'height': 3474, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109660000042091215635"">Pritish krishna Panda</a>'], 'photo_reference': 'Aaw_FcKW6PPv_6TxUttWZnB8itOV3F8419SSmZOPUZbcGH8Pu8Uehm-BmezDAiYey6S64cYpsUkJe3IEj9nk74EpPEep5_5mrIU_Bg5TTVkAsSY8sIvVbUyGIFJYWqwsW0VKP2-X2DIhIuW6ar_OVIsWreqiiikf4Jh9uGxWp7e2QyI7BHRd', 'width': 4632}], 'place_id': 'ChIJgdJDlNUNZ0gRvOa93eFKgjM', 'plus_code': {'compound_code': '9P5G+RR Dublin 7, Ireland', 'global_code': '9C5M9P5G+RR'}, 'price_level': 2, 'rating': 4.3, 'reference': 'ChIJgdJDlNUNZ0gRvOa93eFKgjM', 'scope': 'GOOGLE', 'types': ['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 139, 'vicinity': '47a Phibsborough Road, Phibsborough, Dublin 7'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.3594724, 'lng': -6.273015600000001}, 'viewport': {'northeast': {'lat': 53.3608000802915, 'lng': -6.271568319708498}, 'southwest': {'lat': 53.35810211970851, 'lng': -6.274266280291503}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Wakami Sushi & Asian', 'opening_hours': {'open_now': True}, 'photos': [{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103337364495946347176"">Magy Grendel</a>'], 'photo_reference': 'Aaw_FcKzeaJUSrN1sr53PF68b52IlcG8LclQYOB9BYtHCNiCnOHRc94e01q7AQi4mtzFQlc7aEQEXBgBhNmlL8pX4D9pLyVLWHSMnCvlYWwg7maKnhG3QbRX8rT_r5nNUiXIuQsTJFqq3pu7Bk_WWmALGaK7s4fuDbXuHiGhqlVApjhCejn5', 'width': 4000}], 'place_id': 'ChIJx4pQqyUNZ0gRD7IrLWswGNI', 'plus_code': {'compound_code': '9P5G+QQ Dublin, County Dublin, Ireland', 'global_code': '9C5M9P5G+QQ'}, 'rating': 4.1, 'reference': 'ChIJx4pQqyUNZ0gRD7IrLWswGNI', 'scope': 'GOOGLE', 'types': ['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 58, 'vicinity': '47 Phibsborough Road, Phibsborough, Dublin'}, {'business_status': 'CLOSED_TEMPORARILY', 'geometry': {'location': {'lat': 53.35947729999999, 'lng': -6.272935899999999}, 'viewport': {'northeast': {'lat': 53.36081233029149, 'lng': -6.271522519708498}, 'southwest': {'lat': 53.3581143697085, 'lng': -6.274220480291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Goodfood2006', 'permanently_closed': True, 'photos': [{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106787229807172438167"">Goodfood2006</a>'], 'photo_reference': 'Aaw_FcJUEHwM0UEzwQnxzPQ_4Q7W2NUZ9ZNv9J2WVB47WVgShXdULD5DlJbIoQP0krR8jZuHPfWIEVF8PDZgHgdctQfy5vLRMAxWbYZJWGigkWChRY4St1NP0_wk0mCLPlLrSfZPvwm2R4I-zCbE3lmTNCtURlB35JZAPlA1CGqVvBlkIPaf', 'width': 1440}], 'place_id': 'ChIJXUH7K7MNZ0gRNZuqo4FdGNo', 'plus_code': {'compound_code': '9P5G+QR Dublin, County Dublin, Ireland', 'global_code': '9C5M9P5G+QR'}, 'rating': 5, 'reference': 'ChIJXUH7K7MNZ0gRNZuqo4FdGNo', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 1, 'vicinity': '47A Phibsborough Road, Phibsborough, Dublin'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.356588, 'lng': -6.273832}, 'viewport': {'northeast': {'lat': 53.3579365802915, 'lng': -6.272366519708498}, 'southwest': {'lat': 53.3552386197085, 'lng': -6.275064480291503}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet', 'name': 'McGowans of Phibsboro', 'opening_hours': {'open_now': True}, 'photos': [{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116004850333103782424"">McGowans of Phibsboro</a>'], 'photo_reference': 'Aaw_FcJylf3VYOLNTnwUBXOfS5Ml5GsjBbFgyIYWGbTBykurfO5wqGsKL09D7HtORtH3r_8FQIpRdE3F9Xd09bUG2XLTO86h45m_2GmDx2NeLUbboKuR5g5gpus6_1EU2Jm8ZI3Va--SF9G6OlNQiDoUnGZdhCoKm2BLRbivRtYOrdsydc9r', 'width': 5616}], 'place_id': 'ChIJ5SSKF28OZ0gRwFzxZdVgaHo', 'plus_code': {'compound_code': '9P4G+JF Phibsborough, Dublin, Ireland', 'global_code': '9C5M9P4G+JF'}, 'price_level': 2, 'rating': 4.2, 'reference': 'ChIJ5SSKF28OZ0gRwFzxZdVgaHo', 'scope': 'GOOGLE', 'types': ['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 1797, 'vicinity': '18 Phibsborough Road, Phibsborough, Dublin 7'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.3601738, 'lng': -6.272497}, 'viewport': {'northeast': {'lat': 53.3615229802915, 'lng': -6.271229219708497}, 'southwest': {'lat': 53.3588250197085, 'lng': -6.273927180291501}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png', 'icon_background_color': '#4B96F3', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet', 'name': 'YAHYAFOODSTORE', 'opening_hours': {'open_now': True}, 'photos': [{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116277135412028044249"">YAHYAFOODSTORE</a>'], 'photo_reference': 'Aaw_FcJnz4BKj0_bx05BeWWCWlH-FiRnAUG6cWGFhMdG7nUkWoQEwsFJoo5sdd2i-VIKC23HE3VknCezp-NIjMmf2mcAtPP3z6uBfVXnjMomvS2hEXjQ9wsPSVuPHEBolr7GdHYXpiC7dAfyX0p6qIB2t39XCG_eCoYxYszGkDRugdfP6ZW9', 'width': 3024}], 'place_id': 'ChIJlRBkWKwNZ0gR1krj3dLgYFo', 'plus_code': {'compound_code': '9P6H+32 Dublin, County Dublin, Ireland', 'global_code': '9C5M9P6H+32'}, 'rating': 4.6, 'reference': 'ChIJlRBkWKwNZ0gR1krj3dLgYFo', 'scope': 'GOOGLE', 'types': ['grocery_or_supermarket', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 7, 'vicinity': '171 Phibsborough Road, Phibsborough, Dublin'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.36024669999999, 'lng': -6.272503}, 'viewport': {'northeast': {'lat': 53.36159533029149, 'lng': -6.271232569708498}, 'southwest': {'lat': 53.35889736970849, 'lng': -6.273930530291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Dublin Kebab', 'opening_hours': {'open_now': True}, 'photos': [{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104833538938945586627"">Dublin Kebab</a>'], 'photo_reference': 'Aaw_FcIj8lTN2_6m3sfTfyDYFOuXjliJrBgKTeJR58h5Hxc70u-N2pResL7FapSTZbgKcYI0fvjullQ5pKC9bc75_dfpH-JNw38bHEGvYPsphN9NfayXtwYKc9a6Z3nKHCc431KJhayTL3Gm-JBSQgzxzxDEQ7wmvL4HOWJerTNRJSQF3wl8', 'width': 1200}], 'place_id': 'ChIJneme09gNZ0gR-JQU69I8Ksk', 'plus_code': {'compound_code': '9P6G+3X Dublin, County Dublin, Ireland', 'global_code': '9C5M9P6G+3X'}, 'price_level': 1, 'rating': 4.2, 'reference': 'ChIJneme09gNZ0gR-JQU69I8Ksk', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 233, 'vicinity': '170 Phibsborough Road, Phibsborough, Dublin'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.360521, 'lng': -6.272874}, 'viewport': {'northeast': {'lat': 53.36187228029149, 'lng': -6.271423719708498}, 'southwest': {'lat': 53.35917431970849, 'lng': -6.274121680291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Pearl River Chinese Takeaway', 'opening_hours': {'open_now': True}, 'photos': [{'height': 1383, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107216887637864810405"">Mai N</a>'], 'photo_reference': 'Aaw_FcIAC4WHwKmHQcxFegTCxuDxkgDH2hP-voi1YVx8XhgP1gIFDfmfl8FZluzojazRTu2f8f94krVUujI2xIEuWN-z87lZziQaM6s2v8BdvtCybJcCvh436LCzQaqfdupVr-Qr1BwpGy0VsCh_LvqvSiCwJDUD310pXjekJfSQu1m8orsw', 'width': 1160}], 'place_id': 'ChIJw1sI5dUNZ0gRkfeyHqLJW8s', 'plus_code': {'compound_code': '9P6G+6V Dublin, County Dublin, Ireland', 'global_code': '9C5M9P6G+6V'}, 'rating': 3.8, 'reference': 'ChIJw1sI5dUNZ0gRkfeyHqLJW8s', 'scope': 'GOOGLE', 'types': ['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 148, 'vicinity': '62 Phibsborough Road, Phibsborough, Dublin'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.36067709999999, 'lng': -6.2739056}, 'viewport': {'northeast': {'lat': 53.3620853802915, 'lng': -6.272558719708498}, 'southwest': {'lat': 53.3593874197085, 'lng': -6.275256680291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Sushi Sakai', 'opening_hours': {'open_now': True}, 'photos': [{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108782570754179558238"">Diego Aparecido</a>'], 'photo_reference': 'Aaw_FcJUHD34eSMg3WljfF-x0-cYkpLFVP1VJzb3V116Fic_lymZbq2dc8KqgkIdNHECsMzAC6r4CJ-zH7HTKCB-UiTp3OdtdI1iNyz2CkTttpZ1UE7UmlabLxXsr6tGLEbNR3X7NJypvWLR-IhcvzKfvymFSVnEG6xVsgvDVPEQK2FgsBdQ', 'width': 4640}], 'place_id': 'ChIJLWcqCPENZ0gR36tB0mxrKD8', 'plus_code': {'compound_code': '9P6G+7C Dublin, County Dublin, Ireland', 'global_code': '9C5M9P6G+7C'}, 'rating': 4.6, 'reference': 'ChIJLWcqCPENZ0gR36tB0mxrKD8', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 147, 'vicinity': '342 North Circular Road, Northside, Dublin'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.36067709999999, 'lng': -6.2739056}, 'viewport': {'northeast': {'lat': 53.3620853802915, 'lng': -6.272558719708498}, 'southwest': {'lat': 53.3593874197085, 'lng': -6.275256680291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Nagoya Asian Cusion', 'place_id': 'ChIJdSIi6h8NZ0gR4zU1zT2ZobI', 'plus_code': {'compound_code': '9P6G+7C Dublin, County Dublin, Ireland', 'global_code': '9C5M9P6G+7C'}, 'reference': 'ChIJdSIi6h8NZ0gR4zU1zT2ZobI', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'vicinity': '342 North Circular Road, Arran Quay'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.35910029999999, 'lng': -6.27011}, 'viewport': {'northeast': {'lat': 53.3604560802915, 'lng': -6.268604719708498}, 'southwest': {'lat': 53.3577581197085, 'lng': -6.271302680291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Indian Dabbawallas', 'opening_hours': {'open_now': True}, 'photos': [{'height': 2244, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102162981737204326427"">Indian Dabbawallas</a>'], 'photo_reference': 'Aaw_FcIy8kyacnnvkYxRrjBlCqIoNGyKLuRqeBAYmbzuWolsLQzLES4A1LDR9j00VfdgyE9fOC232D2jRyJtqzBxO-ZBTEWfUb5wAnbD-SYnqjxckmVLSVFlSBAIjnRugJmQ6tYSSIMGiQlmmtm4SKv9QrKC7K8MaA4K5rP-jSkdyuJ3jeM', 'width': 2500}], 'place_id': 'ChIJ85PGG0gPZ0gRtJpkZTXOAiQ', 'plus_code': {'compound_code': '9P5H+JX Dublin, County Dublin, Ireland', 'global_code': '9C5M9P5H+JX'}, 'rating': 1, 'reference': 'ChIJ85PGG0gPZ0gRtJpkZTXOAiQ', 'scope': 'GOOGLE', 'types': ['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 1, 'vicinity': 'Dublin'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.36068429999999, 'lng': -6.272435599999999}, 'viewport': {'northeast': {'lat': 53.3620272802915, 'lng': -6.271207019708497}, 'southwest': {'lat': 53.3593293197085, 'lng': -6.273904980291501}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': ""Loretta's"", 'opening_hours': {'open_now': True}, 'photos': [{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117785613576206459270"">Loretta&#39;s</a>'], 'photo_reference': 'Aaw_FcLoZvOg5GE8uFhTBcd0KQEME8P4aBuNRuCHTb7HZpzVViW6W0CoMpYyCxtpNYwtBdqJMcyP9cCw6ctID6jQODn5-RHqT8jMqNxmF8xOdmNk-8s5_FbeZOPFJpJ87fBtV5odQa3-4w9vOZhAG6bA1J8kekVvU2Ag8eJP9znFAhP-hV3k', 'width': 4608}], 'place_id': 'ChIJH3pIgpANZ0gRi3xSvVl0LYQ', 'plus_code': {'compound_code': '9P6H+72 Dublin 7, Ireland', 'global_code': '9C5M9P6H+72'}, 'price_level': 2, 'rating': 4.6, 'reference': 'ChIJH3pIgpANZ0gRi3xSvVl0LYQ', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 378, 'vicinity': '162, The Old Bank, Phibsborough Road, Phibsborough, Dublin 7'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.36089620000001, 'lng': -6.2729561}, 'viewport': {'northeast': {'lat': 53.36219618029151, 'lng': -6.271664669708498}, 'southwest': {'lat': 53.35949821970851, 'lng': -6.274362630291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Muglin Bistro', 'opening_hours': {'open_now': True}, 'photos': [{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101426733852451456395"">John O&#39;Donoghue</a>'], 'photo_reference': 'Aaw_FcK1CHZ-WfPrIgbnZng3UKJY3MAmrspQmFze7xbrUwGJkWv0rX9h1Mmy_9j2aZiczBqp7PIpby3EapAq6oAh1uO2mtztQ9yBcYoCrTUwh1cM5RARKQa451Miudy4B-Ny4QYtLtuhcCQYfAY8s_COaEtL55l_j3iT7q5rklXso28uvKRk', 'width': 2252}], 'place_id': 'ChIJGQcF00INZ0gR95E32Eau218', 'plus_code': {'compound_code': '9P6G+9R Dublin 7, Ireland', 'global_code': '9C5M9P6G+9R'}, 'rating': 5, 'reference': 'ChIJGQcF00INZ0gR95E32Eau218', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 3, 'vicinity': '66 7 Phibsborough Road, Phibsborough, Dublin 7'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.36091209999999, 'lng': -6.272522799999999}, 'viewport': {'northeast': {'lat': 53.36224433029149, 'lng': -6.271257269708497}, 'southwest': {'lat': 53.35954636970849, 'lng': -6.273955230291501}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Doyles Corner', 'opening_hours': {'open_now': True}, 'photos': [{'height': 3679, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110633928655173245373"">Doyles Corner</a>'], 'photo_reference': 'Aaw_FcK4zNzb3V22ZKZpGXWyqqniFVWaPs0kzUq4Dw1zb_vUuB6MM_ACQDhGq6br2MwboXODOfaB1fxbv4Z9rHWfgalAGXXSQhmULAVn6Tsd0I5aYzCN7lvLeMNbqF-kuV0pxfc2_xGdBsSdz7SIlPQEnrjsomuTsO9BXnPofE5g7tB_Qza3', 'width': 5518}], 'place_id': 'ChIJ6ddR_NUNZ0gR8iLk5c5TSdk', 'plus_code': {'compound_code': '9P6G+9X Dublin 7, Ireland', 'global_code': '9C5M9P6G+9X'}, 'price_level': 2, 'rating': 4.5, 'reference': 'ChIJ6ddR_NUNZ0gR8iLk5c5TSdk', 'scope': 'GOOGLE', 'types': ['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 975, 'vicinity': '160/161 Phibsborough Road, Phibsborough, Dublin 7'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.36107980000001, 'lng': -6.272504199999999}, 'viewport': {'northeast': {'lat': 53.36242628029151, 'lng': -6.271257069708497}, 'southwest': {'lat': 53.35972831970851, 'lng': -6.273955030291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Abrakebabra', 'opening_hours': {'open_now': True}, 'photos': [{'height': 1222, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106903164432076944229"">Abrakebabra</a>'], 'photo_reference': 'Aaw_FcImn0xXf52XUJRvlcLMCLLIW5aLT63ZUaA0hM8SUVzyX_GpltMK0mYF7MNP5cCVRF2pyGXykl1rrM_43R-U075Sv5_YXQqeL6hpj_6RYmNhd92_JCsZHM0mwQs_LtOII38ZETEdKcZJbDEHUhsD-cJB9CnAQ4uo6CLTgqfmnbWf8kex', 'width': 1527}], 'place_id': 'ChIJBxjFpzMNZ0gRb56sCyvDJpo', 'plus_code': {'compound_code': '9P6G+CX Dublin, County Dublin, Ireland', 'global_code': '9C5M9P6G+CX'}, 'rating': 4.1, 'reference': 'ChIJBxjFpzMNZ0gRb56sCyvDJpo', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 104, 'vicinity': '158 Phibsborough Road, Phibsborough, Dublin'}, {'business_status': 'OPERATIONAL', 'geometry': {'location': {'lat': 53.3607194, 'lng': -6.278153499999999}, 'viewport': {'northeast': {'lat': 53.3621438302915, 'lng': -6.276796319708497}, 'southwest': {'lat': 53.3594458697085, 'lng': -6.279494280291502}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png', 'icon_background_color': '#FF9E67', 'icon_mask_base_uri': 'https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet', 'name': 'Seoul Kitchen', 'photos': [{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109393057205829614471"">Seoul Kitchen</a>'], 'photo_reference': 'Aaw_FcLzO7_AFoB_aMSH20Kqt3VRz6KYTMFrrTaU324ihOr0cgstgChGz6pufoI3lxl9DhlhhaJGMZQPoI5lJDu_Lv4O3ITY2o4bKALtjvKYJKPHPvoKCuT4W8xlGXt-0DgoIacYypB4G-U9ZxB5LRGeN3Mmn4dJRDsxlC7KixImgnVi8Na4', 'width': 3024}], 'place_id': 'ChIJsVTiKmoNZ0gRRd2qT5tUYsg', 'plus_code': {'compound_code': '9P6C+7P Dublin 7, Ireland', 'global_code': '9C5M9P6C+7P'}, 'rating': 4.8, 'reference': 'ChIJsVTiKmoNZ0gRRd2qT5tUYsg', 'scope': 'GOOGLE', 'types': ['restaurant', 'food', 'point_of_interest', 'establishment'], 'user_ratings_total': 10, 'vicinity': '8 New, Cabra Road, Cabra East, Dublin 7'}], 'status': 'OK'}",16
